date,area,rooms,floor,total_floors,year_built,orientation,district,subdistrict,community,price_per_sqm,total_price,dist_metro_m,school_rank,lat,lon,neigh_price,source
2024-01-15,40.0,2,21,22,2002,南,海淀区,shangdi,观山园,95673,3826931,439,0,39.92615175189367,116.2507150789787,93324,realistic_mock
2024-01-18,97.6,2,16,17,2002,东西,海淀区,shoujingmao,美丽园,107790,10515828,126,0,39.97996010736987,116.26850130423794,104902,realistic_mock
2024-01-19,77.4,1,1,18,1998,南,海淀区,wudaokou,万柳书院,102459,7927496,100,0,39.96874706790324,116.2837088328203,104008,realistic_mock
2024-01-19,42.5,2,3,28,2018,北,海淀区,haidian,上地西里,101877,4331545,100,0,39.9355731349199,116.2896829246707,105269,realistic_mock
2024-01-21,132.1,2,22,23,2008,南,海淀区,wudaokou,紫金庄园,113217,14954060,440,0,39.93232437983599,116.26919417961034,111782,realistic_mock
2024-01-22,75.7,2,22,23,2005,东西,海淀区,shoujingmao,上地西里,96798,7325751,598,0,39.94431861098515,116.28611132301972,99910,realistic_mock
2024-01-22,91.7,4,10,11,1998,东南,海淀区,xierqi,涧桥泊屋,113500,10412356,537,0,39.932880071838355,116.28989967097426,121998,realistic_mock
2024-01-26,89.2,2,24,25,2005,南北,海淀区,shoujingmao,博雅西园,125140,11161401,357,0,39.956610714574204,116.25923844778463,121583,realistic_mock
2024-01-26,65.9,1,1,26,2005,南北,海淀区,xierqi,橡树湾,93308,6149958,574,0,39.972589136785246,116.30112837383128,86529,realistic_mock
2024-01-29,96.1,3,7,14,2012,南北,海淀区,shoujingmao,当代城市家园,126791,12181858,146,0,39.9743052874033,116.30216040647444,122323,realistic_mock
2024-01-31,63.8,2,16,21,1998,西南,海淀区,zhongguancun,世纪城,94708,6040806,165,0,39.93760871464154,116.26268821920299,103097,realistic_mock
2024-02-06,89.1,2,22,27,2012,西南,海淀区,haidian,涧桥泊屋,117511,10465927,170,0,39.943991521708234,116.27164840957475,110163,realistic_mock
2024-02-07,83.1,2,17,18,1998,西南,海淀区,haidian,上地西里,109021,9064148,106,0,39.95473623057232,116.28883006632306,114289,realistic_mock
2024-02-14,112.4,4,10,24,2012,东西,海淀区,shangdi,郦城,111808,12563332,1046,0,39.94002989142213,116.26966716414971,115510,realistic_mock
2024-02-15,73.2,2,5,16,2020,北,海淀区,shoujingmao,曙光花园,101923,7456596,100,0,39.96884401435708,116.28636657599118,104327,realistic_mock
2024-02-17,115.4,2,27,31,2012,南,海淀区,wudaokou,华清嘉园,100685,11618044,100,0,39.96095468822541,116.25279848705554,101514,realistic_mock
2024-02-18,75.3,2,10,11,2015,南,海淀区,zhongguancun,紫金庄园,99506,7496060,257,0,39.95601742656371,116.2842586591499,98768,realistic_mock
2024-02-20,101.5,2,7,31,1998,南北,海淀区,shangdi,橡树湾,103895,10542772,466,0,39.92950714641085,116.29726061042015,103006,realistic_mock
2024-02-24,82.4,1,19,20,2012,西南,海淀区,shoujingmao,美丽园,118087,9731422,100,0,39.94429482016825,116.30396143173897,111397,realistic_mock
2024-02-26,85.9,3,11,22,2018,南,海淀区,shangdi,华清嘉园,90398,7763736,1198,0,39.9628407680749,116.256189159646,99660,realistic_mock
2024-02-28,59.0,1,19,21,2015,南,海淀区,shoujingmao,当代城市家园,94837,5597741,781,0,39.969480913050006,116.25471110338208,100597,realistic_mock
2024-02-29,95.1,1,2,14,1998,南北,海淀区,zhongguancun,紫金庄园,101055,9607555,497,0,39.93299016054083,116.28638349334658,97454,realistic_mock
2024-03-02,72.3,3,16,17,2020,北,海淀区,shoujingmao,博雅西园,109867,7943564,316,0,39.93425138251089,116.29074766424405,106676,realistic_mock
2024-03-02,98.2,3,9,29,1998,东南,海淀区,shangdi,上地西里,119562,11743721,157,0,39.967136107545386,116.30402256134086,125115,realistic_mock
2024-03-02,96.6,3,4,18,2008,西南,海淀区,shoujingmao,曙光花园,94484,9127118,576,0,39.97761237243119,116.2665681849782,96444,realistic_mock
2024-03-02,82.6,2,13,14,2005,西南,海淀区,shangdi,上地西里,117615,9714125,100,0,39.976123757251024,116.30211026343581,120597,realistic_mock
2024-03-04,119.7,3,18,19,1998,东西,海淀区,zhongguancun,曙光花园,98435,11786359,681,0,39.92721254332224,116.28266934587765,92045,realistic_mock
2024-03-05,77.2,2,20,21,2008,西南,海淀区,zhongguancun,涧桥泊屋,105184,8123561,160,0,39.95381309485803,116.30114244584895,111088,realistic_mock
2024-03-08,71.1,2,18,19,2012,东南,海淀区,zhongguancun,当代城市家园,102524,7285804,243,0,39.96798443862277,116.28885495265627,104795,realistic_mock
2024-03-09,75.5,3,16,26,2018,南北,海淀区,haidian,郦城,92498,6980340,355,0,39.93156742614915,116.2579529267463,93571,realistic_mock
2024-03-14,93.5,3,6,19,2012,北,海淀区,haidian,上地西里,99763,9327484,900,0,39.934912160120774,116.25547853265469,96225,realistic_mock
2024-03-14,89.7,1,9,28,1998,东南,海淀区,shangdi,橡树湾,120589,10817166,233,0,39.95867088946609,116.28598224819065,116860,realistic_mock
2024-03-18,73.8,2,6,19,2012,东西,海淀区,haidian,郦城,95261,7031432,341,0,39.939286971082545,116.26541691069485,97922,realistic_mock
2024-03-22,101.7,1,18,19,2012,东南,海淀区,wudaokou,万柳书院,98556,10023780,114,0,39.97928083772393,116.27336338678002,103044,realistic_mock
2024-03-22,106.4,2,23,24,2008,东南,海淀区,shangdi,万柳书院,108027,11493924,793,0,39.93701550597974,116.30491459860166,100088,realistic_mock
2024-03-27,116.5,2,13,17,2018,南,海淀区,haidian,世纪城,92647,10794920,100,0,39.93913853781763,116.30069251865817,89534,realistic_mock
2024-03-28,104.5,3,20,21,2005,北,海淀区,shoujingmao,华清嘉园,118402,12374013,274,0,39.97401662162766,116.26934130560437,115277,realistic_mock
2024-03-31,84.4,1,18,22,2002,西南,海淀区,zhongguancun,上地东里,106006,8949520,908,0,39.9290238963568,116.2732644916996,96722,realistic_mock
2024-04-01,122.7,2,6,10,1998,南,海淀区,wudaokou,上地东里,96005,11776217,100,0,39.96394207400884,116.29160554812597,92660,realistic_mock
2024-04-07,64.9,3,2,31,2015,北,海淀区,shangdi,观山园,113685,7378815,1080,0,39.96984479328324,116.27995890888488,124048,realistic_mock
2024-04-09,62.1,2,8,14,1998,北,海淀区,shangdi,华清嘉园,102919,6392647,473,0,39.956157975277144,116.2610721030442,105781,realistic_mock
2024-04-14,46.0,2,18,19,2020,西南,海淀区,zhongguancun,当代城市家园,113776,5233831,134,0,39.947303102288494,116.26743901976192,111812,realistic_mock
2024-04-14,94.2,2,3,6,2020,北,海淀区,zhongguancun,橡树湾,108538,10229056,737,0,39.92838634259758,116.2977160387116,106100,realistic_mock
2024-04-19,40.0,2,19,20,2008,东南,海淀区,shangdi,上地西里,104985,4199427,468,0,39.973039866612275,116.26241917818001,94166,realistic_mock
2024-04-21,89.9,2,7,26,2020,北,海淀区,xierqi,紫金庄园,86413,7770017,222,0,39.968680368752096,116.29026564384812,84374,realistic_mock
2024-04-23,73.7,1,26,29,2005,南,海淀区,haidian,万柳书院,89039,6565982,659,0,39.96628840069158,116.30490832922429,91219,realistic_mock
2024-04-25,93.1,2,23,24,1998,南,海淀区,shoujingmao,华清嘉园,99684,9284535,1594,0,39.966485852583936,116.27691094243309,101362,realistic_mock
2024-04-25,106.3,3,5,10,2005,西南,海淀区,haidian,华清嘉园,106952,11373181,122,0,39.938178060211754,116.28334179052763,111880,realistic_mock
2024-04-27,55.1,3,18,19,2018,西南,海淀区,haidian,紫金庄园,97577,5372481,630,0,39.97489579619776,116.26017381111427,98594,realistic_mock
2024-04-28,46.6,2,16,17,2018,南,海淀区,haidian,上地东里,111690,5209539,943,0,39.967734814987665,116.28502999635752,113016,realistic_mock
2024-04-30,152.5,2,25,26,2015,北,海淀区,xierqi,万柳书院,118363,18047101,100,0,39.95281287042725,116.29286758103315,119100,realistic_mock
2024-05-01,74.7,2,12,13,2012,南,海淀区,zhongguancun,美丽园,81458,6085578,238,0,39.976429831910785,116.30717006335024,84644,realistic_mock
2024-05-03,81.7,1,15,16,2020,南,海淀区,haidian,上地东里,98434,8039522,100,0,39.94099238544201,116.2974695812254,95889,realistic_mock
2024-05-03,81.3,1,13,14,2015,西南,海淀区,xierqi,美丽园,108445,8811274,100,0,39.95782439111367,116.250862041551,110076,realistic_mock
2024-05-05,100.4,2,4,14,2020,南,海淀区,wudaokou,涧桥泊屋,102889,10334434,522,0,39.945629362468985,116.2514900644488,103840,realistic_mock
2024-05-07,101.0,1,17,26,1998,东西,海淀区,xierqi,当代城市家园,109171,11025877,100,0,39.93610270191663,116.27817890138417,109644,realistic_mock
2024-05-12,80.4,2,9,27,2020,南北,海淀区,zhongguancun,博雅西园,97322,7826643,237,0,39.94284428359283,116.2572404069761,89640,realistic_mock
2024-05-12,130.7,3,14,31,2005,西南,海淀区,xierqi,万城华府,118290,15461983,351,0,39.978159308737055,116.27267035282364,116586,realistic_mock
2024-05-13,93.0,2,4,11,2020,东西,海淀区,zhongguancun,当代城市家园,109053,10146739,1092,0,39.97045543062641,116.28862075415744,111297,realistic_mock
2024-05-14,99.7,4,25,26,2018,东西,海淀区,haidian,华清嘉园,105570,10529077,112,0,39.95492055685292,116.2751960303083,109248,realistic_mock
2024-05-15,106.6,2,2,7,2002,北,海淀区,wudaokou,郦城,113082,12059531,126,0,39.97685615009647,116.27783191328574,113426,realistic_mock
2024-05-16,87.0,2,22,23,1998,西南,海淀区,xierqi,上地东里,97917,8514602,714,0,39.9573250703484,116.25224591864719,105027,realistic_mock
2024-05-19,71.1,1,9,30,2015,南,海淀区,xierqi,橡树湾,102380,7279768,100,0,39.97009683234167,116.30848143576291,99319,realistic_mock
2024-05-20,111.6,3,6,18,2020,北,海淀区,xierqi,美丽园,104267,11636836,363,0,39.94361813121665,116.2784061395625,101519,realistic_mock
2024-05-21,64.2,3,2,24,1998,南,海淀区,zhongguancun,观山园,106818,6857154,386,0,39.96925061981472,116.2606879558198,104145,realistic_mock
2024-05-23,56.4,3,3,8,1998,东南,海淀区,haidian,世纪城,100960,5693896,176,0,39.96725294515153,116.26506008299575,91110,realistic_mock
2024-05-23,83.9,3,20,21,1998,东南,海淀区,shoujingmao,观山园,116405,9770515,226,0,39.956037719925924,116.25044391169155,114815,realistic_mock
2024-05-26,43.2,2,1,17,2005,南,海淀区,wudaokou,橡树湾,104271,4503805,166,0,39.96587761346167,116.2882605214486,106990,realistic_mock
2024-05-29,120.4,1,16,20,2018,南北,海淀区,zhongguancun,美丽园,107880,12990403,100,0,39.93600298917004,116.26558266624399,115771,realistic_mock
2024-06-03,68.3,2,15,16,2005,东西,海淀区,wudaokou,上地东里,106495,7273653,100,0,39.96427217111369,116.30004867582004,110778,realistic_mock
2024-06-08,112.2,3,20,21,2018,北,海淀区,zhongguancun,紫金庄园,125707,14100088,2268,0,39.9681515920918,116.29974908418932,130085,realistic_mock
2024-06-09,94.7,3,12,28,2002,东南,海淀区,haidian,郦城,118566,11225778,278,0,39.92425349455348,116.26877178965131,118701,realistic_mock
2024-06-09,74.4,3,13,16,2012,南,海淀区,shangdi,华清嘉园,109418,8145539,650,0,39.93692207435428,116.26064637262678,113154,realistic_mock
2024-06-13,110.2,4,25,29,2018,南,海淀区,shangdi,观山园,105296,11603129,541,0,39.94318660105585,116.26981765052808,101911,realistic_mock
2024-06-13,80.5,3,27,28,2018,东西,海淀区,shangdi,当代城市家园,117571,9467851,100,0,39.9350393588025,116.25838443957386,120337,realistic_mock
2024-06-16,100.7,3,24,25,2018,东西,海淀区,shoujingmao,华清嘉园,131531,13248389,904,0,39.93647821278902,116.26638488701929,130214,realistic_mock
2024-06-20,99.4,3,23,24,2008,南北,海淀区,shoujingmao,上地东里,108218,10753960,142,0,39.929981763458706,116.25886341170383,112423,realistic_mock
2024-06-22,84.5,4,21,22,2015,南,海淀区,haidian,华清嘉园,118613,10025605,121,0,39.922682616473296,116.26608053902112,111400,realistic_mock
2024-06-22,102.1,3,6,14,2005,东南,海淀区,xierqi,博雅西园,104566,10677936,280,0,39.97085192020772,116.30171800536942,107903,realistic_mock
2024-06-23,80.3,2,4,7,2015,北,海淀区,shoujingmao,美丽园,95097,7639979,335,0,39.921878797547336,116.3005370864757,84206,realistic_mock
2024-06-25,79.5,2,5,6,2018,东西,海淀区,shoujingmao,当代城市家园,120555,9580802,285,0,39.94804463001545,116.29034606411774,116273,realistic_mock
2024-07-02,82.7,3,27,28,1998,南北,海淀区,wudaokou,上地西里,114837,9499937,549,0,39.9632147240465,116.2895711972802,120774,realistic_mock
2024-07-02,40.0,1,6,17,1998,西南,海淀区,wudaokou,紫金庄园,94061,3762464,100,0,39.9437288016819,116.26047900392733,91735,realistic_mock
2024-07-10,86.9,3,1,11,1998,北,海淀区,shoujingmao,橡树湾,102053,8863451,485,0,39.93514170090474,116.3046615442294,99955,realistic_mock
2024-07-15,102.3,2,15,16,2005,东西,海淀区,shangdi,万柳书院,93914,9607443,539,0,39.95257048246005,116.2817786716221,92936,realistic_mock
2024-07-15,116.8,3,3,8,2018,北,海淀区,xierqi,世纪城,129603,15137505,100,0,39.941737609400015,116.29958341869603,133838,realistic_mock
2024-07-18,97.2,2,4,11,2008,南,海淀区,xierqi,上地东里,97399,9471790,189,0,39.962305061857805,116.26492344926582,93777,realistic_mock
2024-07-22,47.0,2,8,29,1998,东南,海淀区,shangdi,美丽园,121011,5688671,159,0,39.97258575649055,116.30059194849743,125545,realistic_mock
2024-07-22,80.7,2,7,12,2008,东南,海淀区,shoujingmao,观山园,88705,7155350,492,0,39.92538268256318,116.28869131840183,87119,realistic_mock
2024-07-23,64.2,3,19,30,2008,北,海淀区,haidian,曙光花园,100099,6431143,100,0,39.9675263467649,116.29423618098754,99011,realistic_mock
2024-07-26,98.9,3,27,28,2008,北,海淀区,haidian,橡树湾,94997,9396323,320,0,39.96310689957534,116.2573110150155,92606,realistic_mock
2024-07-26,96.6,3,13,16,2002,东西,海淀区,xierqi,万柳书院,115864,11192232,252,0,39.944830924674335,116.28468569444759,111973,realistic_mock
2024-08-03,89.7,2,3,20,2008,东西,海淀区,haidian,紫金庄园,104190,9348697,100,0,39.95431975269702,116.298325939758,101158,realistic_mock
2024-08-04,81.0,2,21,22,2015,东南,海淀区,shoujingmao,当代城市家园,98991,8017009,406,0,39.93541303085875,116.28792092916123,95776,realistic_mock
2024-08-04,114.2,2,16,17,2008,南北,海淀区,wudaokou,曙光花园,97868,11174003,376,0,39.94531150354205,116.25114758103743,94432,realistic_mock
2024-08-07,79.0,1,21,25,2020,南,海淀区,wudaokou,美丽园,94175,7444436,218,0,39.9252969499151,116.26211645187072,93854,realistic_mock
2024-08-08,67.0,2,3,11,2018,东南,海淀区,wudaokou,万城华府,94841,6349932,232,0,39.931736556382674,116.26120339774639,93814,realistic_mock
2024-08-09,63.7,2,5,26,2005,东南,海淀区,zhongguancun,世纪城,100402,6392370,386,0,39.96818453854027,116.27590830604716,99197,realistic_mock
2024-08-11,98.5,2,6,28,2008,西南,海淀区,zhongguancun,橡树湾,112844,11109631,108,0,39.96369298091671,116.27206698796316,119870,realistic_mock
2024-08-12,111.6,2,15,24,2002,南北,海淀区,wudaokou,上地东里,96848,10809654,228,0,39.92441366173867,116.2799065104261,89007,realistic_mock
2024-08-12,81.1,2,7,31,2018,南北,海淀区,xierqi,万城华府,104942,8508992,337,0,39.95202451884666,116.27714606970706,107428,realistic_mock
2024-08-18,73.9,2,15,23,2008,东西,海淀区,xierqi,郦城,101601,7503512,100,0,39.93164010886492,116.3008060319716,111254,realistic_mock
2024-08-24,120.9,4,12,16,1998,南北,海淀区,xierqi,博雅西园,111869,13525365,608,0,39.95864895328856,116.2528911607436,110288,realistic_mock
2024-08-28,115.9,3,22,23,2012,北,海淀区,zhongguancun,万柳书院,102563,11886480,1073,0,39.926290144832365,116.26607656500641,116027,realistic_mock
2024-09-03,63.9,4,16,20,2020,南,海淀区,shoujingmao,观山园,103907,6639990,196,0,39.93628094190644,116.29972425054912,102402,realistic_mock
2024-09-04,117.8,2,19,20,2002,西南,海淀区,zhongguancun,博雅西园,112998,13310330,980,0,39.972795773818305,116.30998447633549,115487,realistic_mock
2024-09-04,78.1,2,11,20,2018,北,海淀区,wudaokou,橡树湾,99431,7762690,382,0,39.943489939916816,116.27076183057568,91665,realistic_mock
2024-09-08,94.5,2,13,14,2005,北,海淀区,haidian,上地西里,100918,9533108,323,0,39.95353045225728,116.29242187015937,98200,realistic_mock
2024-09-12,120.9,2,11,29,2005,东南,海淀区,haidian,郦城,107266,12963660,252,0,39.93398300591148,116.28531862018296,103609,realistic_mock
2024-09-17,82.6,2,1,28,2018,东西,海淀区,xierqi,橡树湾,115171,9517904,320,0,39.9352333138426,116.2617667859816,120293,realistic_mock
2024-09-17,104.5,1,5,8,2012,东南,海淀区,shangdi,上地西里,118358,12367399,683,0,39.952447625299136,116.2926145679174,116840,realistic_mock
2024-09-18,79.4,3,15,16,2015,西南,海淀区,xierqi,当代城市家园,95953,7622964,210,0,39.93735158911795,116.29853866497682,94952,realistic_mock
2024-09-21,96.9,1,14,15,2018,东南,海淀区,xierqi,博雅西园,102220,9906119,100,0,39.964371466056036,116.27601270738944,105003,realistic_mock
2024-09-24,81.3,1,10,11,1998,东南,海淀区,shangdi,万城华府,98132,7977691,446,0,39.93040376397237,116.2934872184975,108233,realistic_mock
2024-10-02,46.1,2,19,20,2008,东西,海淀区,wudaokou,橡树湾,117653,5427374,1242,0,39.929280328453,116.2873999530543,107056,realistic_mock
2024-10-03,60.1,1,11,25,2012,东西,海淀区,zhongguancun,华清嘉园,94790,5701270,278,0,39.9348612127068,116.29110967203685,90020,realistic_mock
2024-10-03,83.5,2,9,10,2008,北,海淀区,shoujingmao,万柳书院,120017,10023783,479,0,39.97557133528637,116.29868718182482,121326,realistic_mock
2024-10-04,86.3,3,22,26,2005,东西,海淀区,wudaokou,橡树湾,100406,8662072,100,0,39.94304543668948,116.25220391624559,102982,realistic_mock
2024-10-07,70.0,2,24,26,2005,南北,海淀区,zhongguancun,上地东里,102138,7153462,250,0,39.975103731587545,116.2973489075669,99267,realistic_mock
2024-10-15,83.4,2,24,25,2005,东南,海淀区,shoujingmao,曙光花园,101816,8492863,114,0,39.95460214393147,116.25403535483804,103396,realistic_mock
2024-10-20,78.3,1,11,15,2002,东西,海淀区,zhongguancun,当代城市家园,124672,9766653,253,0,39.93538510217453,116.30347376646189,137323,realistic_mock
2024-10-22,86.4,1,17,18,2008,西南,海淀区,shoujingmao,曙光花园,128640,11111782,100,0,39.96521023406644,116.28150614388854,125653,realistic_mock
2024-10-24,129.8,2,25,26,1998,南北,海淀区,shoujingmao,上地西里,102496,13305794,823,0,39.956786974344155,116.25943223301341,102607,realistic_mock
2024-10-25,99.7,3,21,22,2005,东南,海淀区,shoujingmao,万柳书院,113347,11299987,120,0,39.93754346143087,116.29231839855215,115373,realistic_mock
2024-10-27,92.9,3,2,23,2020,东南,海淀区,xierqi,观山园,110762,10288758,1315,0,39.92431316737113,116.26609956413786,112687,realistic_mock
2024-11-02,59.6,2,9,15,2020,南,海淀区,wudaokou,博雅西园,112605,6706922,111,0,39.970330760950255,116.2725529712199,116071,realistic_mock
