date,area,rooms,floor,year_built,price_per_sqm,total_price,district,source
2017-08-08,82.8,2,23,2005,76016,6290795,海淀区,public_trend_based
2017-08-02,77.1,3,18,2020,97927,7554337,海淀区,public_trend_based
2017-08-15,69.5,2,23,1995,72310,5022136,海淀区,public_trend_based
2017-08-23,59.0,2,13,1995,76068,4488415,海淀区,public_trend_based
2017-08-07,69.0,4,20,2005,87390,6033413,海淀区,public_trend_based
2017-08-03,74.7,3,8,2010,84205,6291530,海淀区,public_trend_based
2017-08-20,102.9,3,2,1995,74587,7673604,海淀区,public_trend_based
2017-09-22,95.8,2,5,2015,80170,7682404,海淀区,public_trend_based
2017-09-03,91.4,2,1,1995,66766,6104768,海淀区,public_trend_based
2017-09-23,82.0,3,2,2005,74723,6126492,海淀区,public_trend_based
2017-09-02,97.2,1,21,1995,64928,6311628,海淀区,public_trend_based
2017-09-03,112.9,1,19,2000,64551,7290629,海淀区,public_trend_based
2017-09-19,136.5,2,11,2015,64960,8868174,海淀区,public_trend_based
2017-09-05,81.4,1,20,2020,68571,5584440,海淀区,public_trend_based
2017-09-27,58.0,2,1,1995,62680,3635320,海淀区,public_trend_based
2017-09-04,110.7,3,6,2000,64033,7086706,海淀区,public_trend_based
2017-09-16,69.5,2,1,2000,77628,5398692,海淀区,public_trend_based
2017-09-13,59.7,2,11,2000,72683,4337684,海淀区,public_trend_based
2017-09-15,98.3,1,18,2010,86661,8522854,海淀区,public_trend_based
2017-09-14,69.1,3,4,2000,86944,6008901,海淀区,public_trend_based
2017-09-24,65.3,3,20,2010,74089,4838173,海淀区,public_trend_based
2017-09-14,102.6,2,8,1995,68518,7027765,海淀区,public_trend_based
2017-09-11,130.9,3,16,2005,88150,11537059,海淀区,public_trend_based
2017-09-15,119.1,3,5,1995,64435,7672035,海淀区,public_trend_based
2017-09-15,40.0,2,22,2020,81764,3270560,海淀区,public_trend_based
2017-09-05,77.0,2,3,2005,79273,6106038,海淀区,public_trend_based
2017-09-13,71.7,2,2,1995,75939,5443221,海淀区,public_trend_based
2017-09-16,110.6,4,24,2000,85844,9497759,海淀区,public_trend_based
2017-09-04,82.1,2,19,2000,81704,6703883,海淀区,public_trend_based
2017-09-20,74.4,2,5,2010,61510,4577578,海淀区,public_trend_based
2017-09-15,116.1,2,7,2005,87723,10185918,海淀区,public_trend_based
2017-09-25,83.4,2,19,2010,81623,6807542,海淀区,public_trend_based
2017-09-06,62.9,3,18,2010,85285,5360607,海淀区,public_trend_based
2017-09-09,98.1,3,15,1995,58034,5691574,海淀区,public_trend_based
2017-09-24,61.5,1,21,2015,66261,4076167,海淀区,public_trend_based
2017-09-13,119.1,2,21,2005,73845,8794968,海淀区,public_trend_based
2017-09-03,91.8,1,20,2000,57707,5300236,海淀区,public_trend_based
2017-09-24,135.6,1,3,2010,67669,9176333,海淀区,public_trend_based
2017-09-26,110.2,2,4,2010,78882,8694464,海淀区,public_trend_based
2017-09-22,106.4,1,24,1995,76332,8118143,海淀区,public_trend_based
2017-09-25,95.9,3,18,1995,84593,8113724,海淀区,public_trend_based
2017-09-04,74.1,1,16,2010,65301,4838262,海淀区,public_trend_based
2017-09-07,72.2,2,9,2005,62244,4492059,海淀区,public_trend_based
2017-09-27,96.9,2,13,2010,82762,8022336,海淀区,public_trend_based
2017-09-10,93.2,2,21,2005,63869,5954323,海淀区,public_trend_based
2017-09-14,71.7,1,12,2010,70928,5084092,海淀区,public_trend_based
2017-09-15,87.4,4,10,1995,83593,7303360,海淀区,public_trend_based
2017-09-19,75.7,3,5,2015,81811,6191160,海淀区,public_trend_based
2017-09-27,91.9,4,12,2020,88181,8106449,海淀区,public_trend_based
2017-09-16,77.1,2,9,2015,85619,6600402,海淀区,public_trend_based
2017-09-16,51.2,3,21,2000,74709,3821895,海淀区,public_trend_based
2017-09-06,100.4,2,7,2010,76451,7677303,海淀区,public_trend_based
2017-09-10,103.8,2,24,2020,97675,10141672,海淀区,public_trend_based
2017-09-20,102.7,3,6,2010,90967,9337864,海淀区,public_trend_based
2017-09-09,85.1,2,20,2020,84165,7163479,海淀区,public_trend_based
2017-09-09,119.8,3,13,2000,80710,9667348,海淀区,public_trend_based
2017-09-09,165.0,3,3,2005,80289,13247475,海淀区,public_trend_based
2017-09-25,60.2,3,19,1995,62760,3781273,海淀区,public_trend_based
2017-09-07,46.5,1,10,2020,79000,3674968,海淀区,public_trend_based
2017-09-08,95.3,3,8,1995,79635,7591126,海淀区,public_trend_based
2017-09-13,81.0,2,16,2010,88400,7164691,海淀区,public_trend_based
2017-09-02,84.5,3,4,2020,77413,6537897,海淀区,public_trend_based
2017-09-15,63.3,2,13,2010,84172,5325821,海淀区,public_trend_based
2017-09-24,129.8,2,15,2015,89512,11622271,海淀区,public_trend_based
2017-09-24,81.3,2,23,2005,84290,6854488,海淀区,public_trend_based
2017-09-08,53.3,3,4,2010,89098,4750402,海淀区,public_trend_based
2017-09-18,115.9,2,21,2020,81079,9395742,海淀区,public_trend_based
2017-09-04,91.8,3,5,2005,91741,8420688,海淀区,public_trend_based
2017-10-23,78.0,4,15,2010,93096,7262384,海淀区,public_trend_based
2017-10-04,159.7,2,14,2005,77442,12365641,海淀区,public_trend_based
2017-10-23,40.7,3,8,2010,89938,3664207,海淀区,public_trend_based
2017-10-21,61.6,2,11,2015,64904,3997684,海淀区,public_trend_based
2017-10-16,68.6,3,8,2020,77200,5298483,海淀区,public_trend_based
2017-10-08,93.8,2,3,1995,77760,7293869,海淀区,public_trend_based
2017-10-13,76.7,1,12,2020,84699,6493756,海淀区,public_trend_based
2017-10-21,105.1,4,9,2015,72995,7671475,海淀区,public_trend_based
2017-10-02,54.0,1,21,2005,64026,3458159,海淀区,public_trend_based
2017-10-15,91.4,2,3,2010,72061,6588015,海淀区,public_trend_based
2017-10-14,82.7,3,12,2020,87279,7215946,海淀区,public_trend_based
2017-10-13,56.0,1,12,2020,68627,3842404,海淀区,public_trend_based
2017-10-22,124.9,2,16,2005,85342,10661347,海淀区,public_trend_based
2017-10-14,96.4,2,24,2015,66199,6383639,海淀区,public_trend_based
2017-10-24,79.0,4,10,2005,80548,6363751,海淀区,public_trend_based
2017-10-26,59.6,2,3,2015,79391,4734530,海淀区,public_trend_based
2017-10-19,55.7,2,15,2005,85573,4762737,海淀区,public_trend_based
2017-10-19,96.4,3,3,2005,77906,7509079,海淀区,public_trend_based
2017-10-17,111.0,2,20,2015,95153,10563112,海淀区,public_trend_based
2017-10-17,90.1,3,13,2015,86556,7798720,海淀区,public_trend_based
2017-10-18,47.3,2,24,2000,81748,3868784,海淀区,public_trend_based
2017-10-27,61.7,2,24,2020,85509,5273661,海淀区,public_trend_based
2017-10-05,64.9,1,12,2000,58512,3799266,海淀区,public_trend_based
2017-10-17,117.4,3,7,2015,87201,10237402,海淀区,public_trend_based
2017-10-19,40.0,2,4,1995,69117,2764680,海淀区,public_trend_based
2017-10-22,84.6,2,5,2020,81141,6864232,海淀区,public_trend_based
2017-10-14,40.0,2,19,2015,87682,3507280,海淀区,public_trend_based
2017-10-16,73.1,1,22,1995,56695,4145123,海淀区,public_trend_based
2017-10-07,97.2,4,18,1995,75782,7364489,海淀区,public_trend_based
2017-10-12,91.4,4,16,1995,91247,8336733,海淀区,public_trend_based
2017-10-04,57.5,3,1,2020,70861,4072759,海淀区,public_trend_based
2017-10-08,103.8,1,5,2015,82185,8533904,海淀区,public_trend_based
2017-10-17,91.5,3,13,2010,79343,7256178,海淀区,public_trend_based
2017-10-03,91.4,2,5,2010,75079,6864784,海淀区,public_trend_based
2017-10-19,134.6,4,22,2000,74486,10026730,海淀区,public_trend_based
2017-10-12,76.8,1,23,1995,73002,5607818,海淀区,public_trend_based
2017-10-08,92.3,2,6,2005,73291,6764300,海淀区,public_trend_based
2017-10-13,90.3,2,4,2005,83929,7575189,海淀区,public_trend_based
2017-10-21,91.8,2,17,2010,69477,6378615,海淀区,public_trend_based
2017-10-07,94.8,2,3,2005,77000,7299607,海淀区,public_trend_based
2017-10-26,105.0,2,20,2000,84254,8844012,海淀区,public_trend_based
2017-10-18,90.9,2,2,1995,59901,5443283,海淀区,public_trend_based
2017-10-20,80.1,1,17,2015,67709,5421326,海淀区,public_trend_based
2017-10-08,98.4,2,20,2010,76146,7495973,海淀区,public_trend_based
2017-10-22,62.9,2,24,2000,92850,5843444,海淀区,public_trend_based
2017-10-02,114.3,2,20,2020,96939,11084769,海淀区,public_trend_based
2017-10-06,140.8,2,9,2000,66473,9360534,海淀区,public_trend_based
2017-10-13,93.2,1,13,2020,71198,6633063,海淀区,public_trend_based
2017-10-03,71.2,2,10,1995,55119,3922761,海淀区,public_trend_based
2017-10-18,63.0,1,21,2010,71653,4516433,海淀区,public_trend_based
2017-10-15,68.7,3,23,2010,84666,5817580,海淀区,public_trend_based
2017-10-26,40.0,2,9,2005,80163,3206520,海淀区,public_trend_based
2017-10-26,76.2,1,24,2000,67908,5175402,海淀区,public_trend_based
2017-10-11,125.3,1,9,2005,70417,8821850,海淀区,public_trend_based
2017-10-20,95.3,2,15,2015,88464,8427759,海淀区,public_trend_based
2017-10-21,83.4,3,14,2005,70571,5884260,海淀区,public_trend_based
2017-10-11,81.7,4,17,2000,88850,7256314,海淀区,public_trend_based
2017-10-12,78.7,2,12,2010,76551,6022035,海淀区,public_trend_based
2017-10-03,98.4,2,6,1995,70720,6956926,海淀区,public_trend_based
2017-10-03,114.5,1,1,2000,82311,9426306,海淀区,public_trend_based
2017-10-17,106.2,2,3,2015,73485,7804057,海淀区,public_trend_based
2017-10-04,134.5,2,2,2005,76934,10345540,海淀区,public_trend_based
2017-10-07,67.8,2,17,2005,85570,5802505,海淀区,public_trend_based
2017-10-06,109.5,4,23,2000,84761,9285159,海淀区,public_trend_based
2017-10-26,77.9,2,8,2010,75355,5870206,海淀区,public_trend_based
2017-10-19,58.1,2,23,2020,87527,5081682,海淀区,public_trend_based
2017-10-09,88.9,1,20,2000,64461,5728272,海淀区,public_trend_based
2017-10-26,85.8,2,22,2020,98913,8486396,海淀区,public_trend_based
2017-10-13,123.2,2,20,2010,78243,9637637,海淀区,public_trend_based
2017-10-18,104.4,2,6,2010,75025,7835810,海淀区,public_trend_based
2017-10-27,116.4,3,14,2005,70145,8167876,海淀区,public_trend_based
2017-10-06,131.3,2,24,2020,68100,8940542,海淀区,public_trend_based
2017-10-07,81.6,2,7,1995,73321,5981807,海淀区,public_trend_based
2017-10-24,86.2,3,23,1995,74920,6455592,海淀区,public_trend_based
2017-10-05,70.7,2,9,2000,73889,5224933,海淀区,public_trend_based
2017-10-13,55.7,2,19,2015,82217,4581018,海淀区,public_trend_based
2017-10-07,109.5,3,10,2005,68880,7544531,海淀区,public_trend_based
2017-10-07,63.8,3,22,2005,81331,5188983,海淀区,public_trend_based
2017-10-21,70.4,2,23,1995,84807,5974349,海淀区,public_trend_based
2017-10-12,54.4,2,9,2020,87918,4784352,海淀区,public_trend_based
2017-10-16,54.5,2,6,2010,71144,3878308,海淀区,public_trend_based
2017-10-04,119.2,1,9,2000,77176,9198737,海淀区,public_trend_based
2017-10-27,86.6,3,14,2015,83327,7219933,海淀区,public_trend_based
2017-10-09,102.5,3,15,2020,96950,9934199,海淀区,public_trend_based
2017-10-13,100.8,1,1,2015,62193,6268093,海淀区,public_trend_based
2017-10-22,117.4,4,21,1995,81013,9508250,海淀区,public_trend_based
2017-10-11,96.5,4,20,2005,93213,8996380,海淀区,public_trend_based
2017-10-20,100.4,2,17,2000,59898,6013058,海淀区,public_trend_based
2017-10-07,103.5,2,8,2005,75482,7813037,海淀区,public_trend_based
2017-10-23,86.8,2,21,2000,67140,5827968,海淀区,public_trend_based
2017-10-12,97.5,3,21,1995,65759,6409773,海淀区,public_trend_based
2017-11-27,42.7,1,6,2005,69080,2946423,海淀区,public_trend_based
2017-11-15,100.7,3,14,2020,88509,8912059,海淀区,public_trend_based
2017-11-05,73.2,4,13,2000,87837,6426323,海淀区,public_trend_based
2017-11-22,75.1,2,10,2005,86403,6490732,海淀区,public_trend_based
2017-11-08,90.2,1,5,2005,76577,6908815,海淀区,public_trend_based
2017-11-02,90.2,2,9,2020,81694,7371469,海淀区,public_trend_based
2017-11-22,108.9,3,17,2010,98279,10705788,海淀区,public_trend_based
2017-11-13,93.4,3,21,2010,77082,7200703,海淀区,public_trend_based
2017-11-17,58.1,2,24,2010,79711,4634650,海淀区,public_trend_based
2017-11-14,115.3,2,13,2000,75157,8665291,海淀区,public_trend_based
2017-11-13,92.0,3,23,2005,73103,6726762,海淀区,public_trend_based
2017-11-09,105.4,2,8,1995,76207,8031757,海淀区,public_trend_based
2017-11-08,76.9,3,8,2015,73651,5663091,海淀区,public_trend_based
2017-11-27,68.0,3,23,2015,96096,6536336,海淀区,public_trend_based
2017-11-27,73.8,2,6,2020,87217,6436457,海淀区,public_trend_based
2017-11-12,138.8,3,2,2005,70072,9726381,海淀区,public_trend_based
2017-11-04,83.8,2,1,2000,84839,7107132,海淀区,public_trend_based
2017-11-07,94.6,4,16,2020,93544,8851648,海淀区,public_trend_based
2017-11-21,98.8,2,23,2000,76642,7572993,海淀区,public_trend_based
2017-11-12,118.1,2,10,1995,75682,8936299,海淀区,public_trend_based
2017-11-12,44.4,3,12,2005,86556,3840681,海淀区,public_trend_based
2017-11-11,77.0,2,22,2000,92100,7092416,海淀区,public_trend_based
2017-11-02,85.5,3,19,2005,71621,6126816,海淀区,public_trend_based
2017-11-06,40.0,2,2,2015,94442,3777680,海淀区,public_trend_based
2017-11-01,70.3,1,9,2020,77076,5416455,海淀区,public_trend_based
2017-11-14,93.0,1,7,2005,84110,7823207,海淀区,public_trend_based
2017-11-04,94.2,1,17,2005,82349,7754153,海淀区,public_trend_based
2017-11-11,94.8,2,10,2010,81552,7728455,海淀区,public_trend_based
2017-11-05,94.2,2,13,2015,72143,6797812,海淀区,public_trend_based
2017-11-06,56.9,2,1,1995,78000,4435799,海淀区,public_trend_based
2017-11-09,52.8,3,19,2020,80636,4253599,海淀区,public_trend_based
2017-11-11,129.9,2,1,1995,68784,8937139,海淀区,public_trend_based
2017-11-14,143.6,2,16,1995,72522,10416796,海淀区,public_trend_based
2017-11-18,92.5,2,21,2015,65945,6099896,海淀区,public_trend_based
2017-11-13,121.6,2,4,2020,82589,10044981,海淀区,public_trend_based
2017-11-03,70.4,2,19,2010,88309,6219242,海淀区,public_trend_based
2017-11-26,140.3,3,20,1995,73008,10243907,海淀区,public_trend_based
2017-11-08,103.1,1,4,2020,80080,8253326,海淀区,public_trend_based
2017-11-26,114.6,2,16,2015,89853,10295587,海淀区,public_trend_based
2017-11-19,118.9,3,17,2010,87818,10443602,海淀区,public_trend_based
2017-11-17,75.8,3,10,2015,84650,6413341,海淀区,public_trend_based
2017-11-04,106.7,3,21,2015,87604,9343723,海淀区,public_trend_based
2017-11-24,112.3,1,20,2000,82909,9308449,海淀区,public_trend_based
2017-11-21,96.8,1,16,2000,76094,7369055,海淀区,public_trend_based
2017-11-24,129.9,3,4,2005,74786,9715582,海淀区,public_trend_based
2017-11-18,88.2,1,16,1995,76045,6710333,海淀区,public_trend_based
2017-11-26,90.5,2,9,2020,83384,7545418,海淀区,public_trend_based
2017-11-19,125.4,4,5,2015,68372,8570848,海淀区,public_trend_based
2017-11-23,79.1,1,10,2000,72149,5705965,海淀区,public_trend_based
2017-11-24,81.3,3,4,2005,77152,6273627,海淀区,public_trend_based
2017-12-01,48.0,3,8,2010,84560,4057767,海淀区,public_trend_based
2017-12-07,65.3,3,20,2020,88609,5783463,海淀区,public_trend_based
2017-12-22,68.2,2,9,2000,66673,4547633,海淀区,public_trend_based
2017-12-02,99.6,4,20,1995,81902,8155535,海淀区,public_trend_based
2017-12-27,40.0,2,21,2015,84937,3397480,海淀区,public_trend_based
2017-12-10,123.6,2,17,2020,92070,11378543,海淀区,public_trend_based
2017-12-14,79.0,3,15,1995,75319,5948928,海淀区,public_trend_based
2017-12-17,86.3,4,22,2010,105163,9079923,海淀区,public_trend_based
2017-12-20,135.6,2,8,2000,66714,9048271,海淀区,public_trend_based
2017-12-08,100.5,2,22,2000,86806,8721286,海淀区,public_trend_based
2017-12-14,82.0,3,11,2010,82601,6770150,海淀区,public_trend_based
2017-12-22,107.8,3,8,2000,77869,8397070,海淀区,public_trend_based
2017-12-19,124.7,1,13,2010,71390,8905535,海淀区,public_trend_based
2017-12-10,86.9,1,18,2005,74859,6503530,海淀区,public_trend_based
2017-12-15,61.2,2,8,2005,64464,3944433,海淀区,public_trend_based
2017-12-05,66.5,4,1,2020,96125,6388414,海淀区,public_trend_based
2017-12-15,95.9,4,22,2010,74420,7133799,海淀区,public_trend_based
2017-12-20,84.9,3,15,2015,84319,7154708,海淀区,public_trend_based
2017-12-17,66.0,3,16,2010,82369,5437581,海淀区,public_trend_based
2017-12-18,94.2,2,14,2015,75670,7125143,海淀区,public_trend_based
2017-12-13,99.7,2,12,2020,65698,6547772,海淀区,public_trend_based
2017-12-19,144.1,1,1,1995,65522,9442317,海淀区,public_trend_based
2017-12-23,111.4,2,12,2020,79423,8850330,海淀区,public_trend_based
2017-12-05,43.7,2,19,2010,77582,3388823,海淀区,public_trend_based
2017-12-21,137.9,1,1,1995,58140,8014788,海淀区,public_trend_based
2017-12-27,40.0,1,19,2015,84278,3371120,海淀区,public_trend_based
2017-12-14,89.0,3,14,2005,90117,8019812,海淀区,public_trend_based
2017-12-03,96.1,2,18,2010,93147,8946965,海淀区,public_trend_based
2017-12-15,80.3,3,14,2000,66634,5351812,海淀区,public_trend_based
2017-12-18,54.4,3,22,1995,79020,4301619,海淀区,public_trend_based
2017-12-13,105.4,3,14,2000,90799,9574304,海淀区,public_trend_based
2017-12-17,112.1,3,18,2005,67868,7604744,海淀区,public_trend_based
2017-12-18,70.0,3,21,2005,68556,4798509,海淀区,public_trend_based
2017-12-17,110.4,2,12,1995,80615,8900003,海淀区,public_trend_based
2017-12-10,83.8,3,1,2000,73980,6200096,海淀区,public_trend_based
2017-12-09,112.2,2,6,2015,83848,9411579,海淀区,public_trend_based
2017-12-10,99.5,2,24,2020,81049,8063712,海淀区,public_trend_based
2017-12-13,83.5,2,9,2010,79581,6648783,海淀区,public_trend_based
2017-12-04,86.4,2,8,2010,79536,6875620,海淀区,public_trend_based
2017-12-20,119.4,3,21,1995,85138,10167839,海淀区,public_trend_based
2017-12-22,71.0,1,6,2020,79685,5659950,海淀区,public_trend_based
2017-12-14,125.8,1,3,2005,64111,8062322,海淀区,public_trend_based
2017-12-21,47.2,2,6,2000,70116,3308685,海淀区,public_trend_based
2017-12-14,109.6,1,16,2020,84606,9275730,海淀区,public_trend_based
2017-12-19,102.0,2,3,2005,72903,7433430,海淀区,public_trend_based
2017-12-18,102.0,3,18,2000,92177,9404054,海淀区,public_trend_based
2017-12-05,72.3,4,5,2005,84008,6077039,海淀区,public_trend_based
2017-12-06,46.0,2,17,2015,81538,3746839,海淀区,public_trend_based
2017-12-05,49.1,2,15,2005,61710,3027837,海淀区,public_trend_based
2017-12-14,60.8,1,19,2015,81571,4960402,海淀区,public_trend_based
2017-12-04,87.2,2,10,2010,84654,7378977,海淀区,public_trend_based
2017-12-12,103.3,1,22,2015,69864,7219932,海淀区,public_trend_based
2017-12-11,85.5,1,13,1995,73266,6265808,海淀区,public_trend_based
2017-12-15,71.8,2,10,2005,72861,5229057,海淀区,public_trend_based
2017-12-27,84.7,3,15,2020,88799,7520793,海淀区,public_trend_based
2017-12-19,80.9,2,24,2005,79319,6413018,海淀区,public_trend_based
2017-12-23,53.4,3,24,2015,75649,4039252,海淀区,public_trend_based
2017-12-13,109.3,2,3,1995,69339,7578572,海淀区,public_trend_based
2017-12-09,85.6,1,17,2015,84123,7198042,海淀区,public_trend_based
2017-12-23,51.9,1,22,2000,86386,4485610,海淀区,public_trend_based
2017-12-03,63.2,2,20,2000,84790,5361098,海淀区,public_trend_based
2017-12-07,69.5,1,6,2015,65965,4581472,海淀区,public_trend_based
2017-12-15,87.4,2,16,2020,84875,7420235,海淀区,public_trend_based
2017-12-22,95.5,2,17,2020,81003,7732533,海淀区,public_trend_based
2017-12-27,84.1,2,4,2005,70853,5959936,海淀区,public_trend_based
2017-12-15,54.0,2,3,2020,69160,3731899,海淀区,public_trend_based
